payment_id,action_taken,execution_status,recovered_amount,notes,execution_timestamp
pay_8762b97dbbb34c,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-03T14:23:47.253413+00:00
pay_541fb5b6b7e341,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.255434+00:00
pay_03b9eede25884d,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.257503+00:00
pay_a5da5901405d4b,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-03T14:23:47.259774+00:00
pay_7583fb49df2e43,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.262236+00:00
pay_c435a704261a49,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-03T14:23:47.264917+00:00
pay_ec6ba30d08db4d,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.267028+00:00
pay_19943116b8314c,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.273066+00:00
pay_99ef3457f10941,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-09-03T14:23:47.275680+00:00
pay_bc0789d5882c4c,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.277890+00:00
pay_2dd9b14cbcae4c,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-09-03T14:23:47.280347+00:00
pay_6789e50f332e45,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.282796+00:00
pay_f1d67ea4b2d040,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.284578+00:00
pay_3b952fa41a6642,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-03T14:23:47.286381+00:00
pay_87a81cc2ed8643,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.288021+00:00
pay_476a0f02115048,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-09-03T14:23:47.290294+00:00
pay_815990007dd041,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.295729+00:00
pay_719997839cce48,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.301768+00:00
pay_756f07a8e80444,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.304145+00:00
pay_4de63ce0dac049,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.306295+00:00
pay_35746940215c49,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.308176+00:00
pay_ba4a856830f143,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-03T14:23:47.311128+00:00
pay_4463614bbe6c45,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-09-03T14:23:47.314303+00:00
pay_2531470561594c,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-03T14:23:47.316566+00:00
pay_2411b287e2a64d,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.319656+00:00
pay_c12ca86133284d,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.322736+00:00
pay_0d0f68eeb6e244,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-09-03T14:23:47.328935+00:00
pay_cfbd430b58d94b,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.331854+00:00
pay_44c254cbabf747,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.335094+00:00
pay_f1d7b74656c145,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-03T14:23:47.337403+00:00
pay_9adb916bb74a47,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-03T14:23:47.339594+00:00
pay_32ef14b43cb44a,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.341644+00:00
pay_affec597019046,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-03T14:23:47.344762+00:00
pay_216119fde87d4a,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.347509+00:00
pay_52bf197c365e4a,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-03T14:23:47.349461+00:00
pay_94f071b753ef42,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.355187+00:00
pay_e7e9905e95fc45,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-03T14:23:47.358233+00:00
pay_034312d49fa14c,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-03T14:23:47.361033+00:00
pay_e93fee3805e449,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.363427+00:00
pay_59d6bd6a213542,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.365853+00:00
pay_a3240a1f508c47,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-03T14:23:47.367981+00:00
pay_b24bb629a14a4b,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-03T14:23:47.370063+00:00
pay_6e5ff97815ce48,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.372843+00:00
pay_7ca10fcce42a45,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.376589+00:00
pay_2a3858d4c0e14a,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-09-03T14:23:47.383982+00:00
pay_74a4633a7fea40,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-03T14:23:47.389953+00:00
pay_658b789db20d41,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.393826+00:00
pay_5fa331218bab45,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-03T14:23:47.398033+00:00
pay_8add8044a8b944,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-03T14:23:47.400550+00:00
pay_88d134a65b714d,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.403480+00:00
pay_0e396faf32c845,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-09-03T14:23:47.405389+00:00
pay_eb9ca6b5d2b04a,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.407400+00:00
pay_1c2830e255a641,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.409516+00:00
pay_555df0f6b29245,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.411708+00:00
pay_93ca49082e4a41,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.417405+00:00
pay_4d5ed169c0dd4d,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.419986+00:00
pay_6ad5efc4403e48,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-03T14:23:47.422149+00:00
pay_9b21693c87134e,escalate_human,skipped,0,Escalated to human review,2026-09-03T14:23:47.423909+00:00
pay_d7b68697117047,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-09-03T14:23:47.426324+00:00
pay_1b8867ff569043,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-03T14:23:47.428845+00:00
pay_c133b4f00f844c,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-09-03T14:23:47.431831+00:00
pay_198cc292508e4c,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:14.962610+00:00
pay_3f54f4ed4b644d,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:14.966314+00:00
pay_448b26a786f24f,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:14.968933+00:00
pay_2bb17e43ca4541,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:14.971147+00:00
pay_4744ac83dae044,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:14.973118+00:00
pay_86f8a929396a4a,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-04T02:43:14.975963+00:00
pay_fad24497accc4f,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:14.977705+00:00
pay_f5863af444e14d,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-04T02:43:14.980014+00:00
pay_8daa230f1bc04f,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-04T02:43:14.981802+00:00
pay_b0414e54d29d48,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:14.984592+00:00
pay_df58c3ef7d5d45,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:14.986696+00:00
pay_ee4d851071674e,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-04T02:43:14.988653+00:00
pay_894811081a0645,send_reminder,skipped,0,send_reminder not automated yet; notification service required,2026-09-04T02:43:14.990909+00:00
pay_b8583eec85e043,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-09-04T02:43:14.992986+00:00
pay_8762b97dbbb34c,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-04T02:43:14.995936+00:00
pay_541fb5b6b7e341,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:14.998359+00:00
pay_03b9eede25884d,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:15.001103+00:00
pay_a5da5901405d4b,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-04T02:43:15.004839+00:00
pay_7583fb49df2e43,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:15.007619+00:00
pay_c435a704261a49,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-04T02:43:15.011020+00:00
pay_ec6ba30d08db4d,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:15.014558+00:00
pay_19943116b8314c,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:15.017353+00:00
pay_99ef3457f10941,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-09-04T02:43:15.019130+00:00
pay_bc0789d5882c4c,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:15.021938+00:00
pay_2dd9b14cbcae4c,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-09-04T02:43:15.023881+00:00
pay_6789e50f332e45,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:15.027453+00:00
pay_f1d67ea4b2d040,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:15.029847+00:00
pay_3b952fa41a6642,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-04T02:43:15.032416+00:00
pay_87a81cc2ed8643,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:15.034860+00:00
pay_476a0f02115048,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-09-04T02:43:15.036939+00:00
pay_815990007dd041,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:15.039073+00:00
pay_719997839cce48,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:15.041204+00:00
pay_756f07a8e80444,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:15.044946+00:00
pay_4de63ce0dac049,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:15.048423+00:00
pay_35746940215c49,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:15.051422+00:00
pay_ba4a856830f143,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-04T02:43:15.053399+00:00
pay_4463614bbe6c45,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-09-04T02:43:15.055379+00:00
pay_2531470561594c,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-04T02:43:15.059780+00:00
pay_2411b287e2a64d,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:15.062842+00:00
pay_c12ca86133284d,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:15.065994+00:00
pay_0d0f68eeb6e244,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-09-04T02:43:15.068373+00:00
pay_cfbd430b58d94b,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:15.070354+00:00
pay_44c254cbabf747,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:15.072271+00:00
pay_f1d7b74656c145,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-04T02:43:15.074609+00:00
pay_9adb916bb74a47,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-04T02:43:15.076648+00:00
pay_32ef14b43cb44a,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:15.078662+00:00
pay_affec597019046,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-04T02:43:15.080648+00:00
pay_216119fde87d4a,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:15.082149+00:00
pay_52bf197c365e4a,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-04T02:43:15.084369+00:00
pay_94f071b753ef42,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:15.087982+00:00
pay_e7e9905e95fc45,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-04T02:43:15.091036+00:00
pay_034312d49fa14c,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-04T02:43:15.092890+00:00
pay_e93fee3805e449,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:15.094672+00:00
pay_59d6bd6a213542,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:15.096462+00:00
pay_a3240a1f508c47,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-04T02:43:15.098331+00:00
pay_b24bb629a14a4b,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-04T02:43:15.101414+00:00
pay_6e5ff97815ce48,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:15.104362+00:00
pay_7ca10fcce42a45,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:15.106631+00:00
pay_2a3858d4c0e14a,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-09-04T02:43:15.108612+00:00
pay_74a4633a7fea40,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-04T02:43:15.110467+00:00
pay_658b789db20d41,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:15.112440+00:00
pay_5fa331218bab45,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-04T02:43:15.117352+00:00
pay_8add8044a8b944,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-04T02:43:15.120730+00:00
pay_88d134a65b714d,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:15.124368+00:00
pay_0e396faf32c845,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-09-04T02:43:15.127732+00:00
pay_eb9ca6b5d2b04a,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:15.130010+00:00
pay_1c2830e255a641,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:15.132141+00:00
pay_555df0f6b29245,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:15.134663+00:00
pay_93ca49082e4a41,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:15.137066+00:00
pay_4d5ed169c0dd4d,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:15.139013+00:00
pay_6ad5efc4403e48,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-04T02:43:15.140872+00:00
pay_9b21693c87134e,escalate_human,skipped,0,Escalated to human review,2026-09-04T02:43:15.142835+00:00
pay_d7b68697117047,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-09-04T02:43:15.146709+00:00
pay_1b8867ff569043,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-04T02:43:15.148953+00:00
pay_c133b4f00f844c,retry_later,skipped,0,retry_later not automated yet; scheduler required,2026-09-04T02:43:15.152227+00:00
pay_198cc292508e4c,escalate_human,skipped,0,Escalated to human review,2026-09-04T14:31:26.322757+00:00
pay_3f54f4ed4b644d,escalate_human,skipped,0,Escalated to human review,2026-09-04T14:31:26.325997+00:00
pay_448b26a786f24f,escalate_human,skipped,0,Escalated to human review,2026-09-04T14:31:26.329518+00:00
pay_2bb17e43ca4541,escalate_human,skipped,0,Escalated to human review,2026-09-04T14:31:26.331929+00:00
pay_4744ac83dae044,escalate_human,skipped,0,Escalated to human review,2026-09-04T14:31:26.333898+00:00
pay_86f8a929396a4a,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-04T14:31:26.337533+00:00
pay_fad24497accc4f,escalate_human,skipped,0,Escalated to human review,2026-09-04T14:31:26.339508+00:00
pay_f5863af444e14d,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-04T14:31:26.341836+00:00
pay_8daa230f1bc04f,retry_now,sent,0,SIMULATED recovery action; Razorpay execution disabled for batch evaluation,2026-09-04T14:31:26.346028+00:00
